Date,S&P Market,S&P Communication Services,S&P Technology,S&P Industrial,S&P Materials,S&P Consumer Discretionary,S&P Financial,S&P Health Care,S&P Consumer Staples,S&P Utilities,S&P Real Estate,S&P Energy
2008-10-24,876.77001953125,93.77999877929688,235.1999969482422,198.35000610351562,136.5,152.77000427246094,186.85000610351562,296.9599914550781,234.1699981689453,139.36000061035156,77.0,355.0199890136719
2008-10-27,848.9199829101562,95.30000305175781,229.3699951171875,193.41000366210938,130.0,148.97000122070312,179.22000122070312,287.239990234375,229.07000732421875,134.5800018310547,73.55999755859375,334.8699951171875
2008-10-28,940.510009765625,107.95999908447266,254.89999389648438,212.72000122070312,146.44000244140625,168.49000549316406,201.6199951171875,308.80999755859375,250.22999572753906,149.05999755859375,88.81999969482422,374.8500061035156
2008-10-29,930.0900268554688,104.37000274658203,251.50999450683594,212.69000244140625,150.4499969482422,168.3800048828125,195.8300018310547,301.69000244140625,245.1999969482422,144.2899932861328,84.43000030517578,383.3399963378906
2008-10-30,954.0900268554688,105.2300033569336,257.17999267578125,218.9199981689453,154.82000732421875,173.88999938964844,198.27000427246094,308.6000061035156,251.25999450683594,150.52000427246094,87.13999938964844,398.8299865722656
2008-10-31,968.75,104.04000091552734,257.4200134277344,222.99000549316406,156.16000366210938,178.6199951171875,209.1300048828125,312.6700134277344,253.67999267578125,148.05999755859375,92.7300033569336,401.2099914550781
2008-11-03,966.2999877929688,109.05999755859375,255.82000732421875,221.99000549316406,154.66000366210938,175.8699951171875,209.74000549316406,314.79998779296875,253.85000610351562,148.49000549316406,88.97000122070312,393.05999755859375
2008-11-04,1005.75,114.76000213623047,265.0299987792969,234.1999969482422,163.4600067138672,182.49000549316406,221.17999267578125,319.8299865722656,259.70001220703125,151.85000610351562,95.81999969482422,418.19000244140625
2008-11-05,952.77001953125,107.2699966430664,250.4499969482422,222.63999938964844,152.94000244140625,172.08999633789062,201.77000427246094,308.44000244140625,251.63999938964844,145.7899932861328,85.08000183105469,399.07000732421875
2008-11-06,904.8800048828125,102.33999633789062,236.8300018310547,208.27999877929688,144.38999938964844,162.85000610351562,188.17999267578125,298.9599914550781,245.39999389648438,140.0,80.37999725341797,374.7900085449219
2008-11-07,930.989990234375,105.44999694824219,242.91000366210938,213.69000244140625,149.5800018310547,166.02000427246094,192.22000122070312,307.54998779296875,250.57000732421875,147.10000610351562,85.7699966430664,392.9100036621094
2008-11-10,919.2100219726562,106.63999938964844,238.1999969482422,213.1699981689453,149.02000427246094,161.75999450683594,183.75999450683594,305.95001220703125,250.38999938964844,142.77999877929688,77.87999725341797,394.92999267578125
2008-11-11,898.9500122070312,104.33999633789062,233.30999755859375,207.58999633789062,142.6999969482422,157.13999938964844,179.3800048828125,301.3399963378906,246.6300048828125,143.05999755859375,76.41000366210938,382.57000732421875
2008-11-12,852.2999877929688,100.02999877929688,221.42999267578125,196.6199951171875,133.52999877929688,147.36000061035156,166.99000549316406,290.7200012207031,238.50999450683594,139.1199951171875,69.30999755859375,354.8399963378906
2008-11-13,911.2899780273438,108.69000244140625,234.8800048828125,207.89999389648438,144.58999633789062,157.97000122070312,178.8300018310547,308.5299987792969,249.1300048828125,149.32000732421875,77.3499984741211,394.2200012207031
2008-11-14,873.2899780273438,104.87000274658203,223.4600067138672,198.4499969482422,135.66000366210938,150.69000244140625,169.5500030517578,297.8999938964844,241.92999267578125,144.88999938964844,69.30000305175781,378.6499938964844
2008-11-17,850.75,101.8499984741211,216.9600067138672,194.88999938964844,132.1999969482422,146.1699981689453,159.38999938964844,291.44000244140625,238.86000061035156,144.25,66.33999633789062,372.7799987792969
2008-11-18,859.1199951171875,100.5,221.1199951171875,195.9600067138672,132.0,146.25,158.1300048828125,293.9599914550781,242.1699981689453,144.5,65.8499984741211,385.2200012207031
2008-11-19,806.5800170898438,94.66000366210938,208.24000549316406,182.19000244140625,122.19000244140625,136.19000244140625,139.83999633789062,280.3299865722656,234.11000061035156,139.89999389648438,57.310001373291016,365.29998779296875
2008-11-20,752.4400024414062,91.26000213623047,198.50999450683594,171.60000610351562,112.05999755859375,128.8300018310547,125.12999725341797,262.3800048828125,225.24000549316406,133.16000366210938,52.70000076293945,324.5400085449219
2008-11-21,800.030029296875,95.41000366210938,209.97999572753906,183.3300018310547,120.38999938964844,137.66000366210938,129.36000061035156,273.2900085449219,237.17999267578125,144.86000061035156,56.81999969482422,362.3699951171875
2008-11-24,851.8099975585938,102.33999633789062,222.69000244140625,192.4600067138672,128.35000610351562,148.32000732421875,153.63999938964844,281.8299865722656,243.6300048828125,146.92999267578125,68.27999877929688,384.4700012207031
2008-11-25,857.3900146484375,104.48999786376953,219.2899932861328,195.14999389648438,132.47999572753906,151.1199951171875,157.4600067138672,283.3299865722656,241.9499969482422,148.00999450683594,68.55000305175781,386.94000244140625
2008-11-26,887.6799926757812,109.86000061035156,228.49000549316406,200.6199951171875,137.6199951171875,159.52000427246094,165.22999572753906,286.7200012207031,245.3699951171875,148.8300018310547,71.66999816894531,409.0299987792969
2008-11-28,896.239990234375,110.72000122070312,227.97999572753906,206.02999877929688,138.63999938964844,161.14999389648438,169.9499969482422,290.2099914550781,248.57000732421875,151.66000366210938,68.86000061035156,402.79998779296875
2008-12-01,816.2100219726562,103.56999969482422,210.85000610351562,188.50999450683594,125.0999984741211,146.8699951171875,141.0500030517578,272.3599853515625,234.8300018310547,141.74000549316406,56.13999938964844,361.4200134277344
2008-12-02,848.8099975585938,108.5999984741211,218.0399932861328,197.9600067138672,130.85000610351562,153.14999389648438,152.24000549316406,281.5799865722656,237.75999450683594,144.77000427246094,63.869998931884766,374.9100036621094
2008-12-03,870.739990234375,112.25,223.92999267578125,202.57000732421875,130.64999389648438,159.7100067138672,160.75,288.92999267578125,241.7100067138672,147.9499969482422,67.5999984741211,376.0400085449219
2008-12-04,845.219970703125,108.66999816894531,214.6300048828125,197.1699981689453,127.41000366210938,160.13999938964844,157.75,282.260009765625,237.91000366210938,141.19000244140625,65.52999877929688,352.8699951171875
2008-12-05,876.0700073242188,110.25,223.02999877929688,201.80999755859375,130.8699951171875,166.00999450683594,171.36000061035156,292.1199951171875,245.80999755859375,144.4199981689453,72.62000274658203,357.4599914550781
2008-12-08,909.7000122070312,115.7300033569336,234.58999633789062,210.35000610351562,140.9499969482422,171.94000244140625,183.08999633789062,295.07000732421875,246.02000427246094,145.57000732421875,79.41999816894531,377.7300109863281
2008-12-09,888.6699829101562,112.1500015258789,233.47000122070312,203.38999938964844,139.92999267578125,166.9499969482422,174.1300048828125,288.3800048828125,240.0800018310547,143.1999969482422,72.55000305175781,375.6499938964844
2008-12-10,899.239990234375,109.54000091552734,235.1199951171875,205.99000549316406,143.66000366210938,170.94000244140625,172.9499969482422,290.1700134277344,240.64999389648438,145.52999877929688,78.33000183105469,393.3399963378906
2008-12-11,873.5900268554688,108.18000030517578,227.41000366210938,197.2899932861328,137.2899932861328,164.1199951171875,158.2899932861328,290.6099853515625,238.14999389648438,144.30999755859375,65.79000091552734,391.6099853515625
2008-12-12,879.72998046875,108.79000091552734,232.92999267578125,197.9600067138672,138.1300048828125,164.7899932861328,161.52999877929688,291.6600036621094,238.4199981689453,144.99000549316406,72.91000366210938,388.0
2008-12-15,868.5700073242188,105.4000015258789,228.94000244140625,196.77999877929688,137.60000610351562,162.41000366210938,155.08999633789062,290.44000244140625,238.3699951171875,142.63999938964844,69.6500015258789,386.9200134277344
2008-12-16,913.1799926757812,110.02999877929688,239.97999572753906,207.42999267578125,145.94000244140625,171.5399932861328,172.52999877929688,302.7900085449219,243.75,147.72999572753906,79.4800033569336,400.6099853515625
2008-12-17,904.4199829101562,110.30000305175781,235.8300018310547,206.92999267578125,146.0800018310547,172.24000549316406,170.3699951171875,300.25,242.17999267578125,143.41000366210938,80.20999908447266,394.260009765625
2008-12-18,885.280029296875,108.66000366210938,230.00999450683594,200.57000732421875,139.86000061035156,169.02999877929688,165.22000122070312,301.7699890136719,242.8800048828125,144.5800018310547,72.88999938964844,371.79998779296875
2008-12-19,887.8800048828125,109.8499984741211,232.0500030517578,202.5500030517578,138.0399932861328,168.52999877929688,165.92999267578125,304.20001220703125,242.05999755859375,144.44000244140625,76.58000183105469,370.239990234375
2008-12-22,871.6300048828125,109.44999694824219,227.0800018310547,199.77000427246094,132.8000030517578,163.4199981689453,159.24000549316406,302.239990234375,241.82000732421875,143.91000366210938,73.75,361.6300048828125
2008-12-23,863.1599731445312,107.95999908447266,225.0,198.42999267578125,132.22999572753906,161.22999572753906,156.1199951171875,300.9599914550781,239.14999389648438,141.49000549316406,73.6500015258789,360.3699951171875
2008-12-24,868.1500244140625,108.27999877929688,225.47999572753906,198.91000366210938,132.5,162.5500030517578,159.0399932861328,301.1700134277344,241.25,142.4600067138672,74.61000061035156,361.4200134277344
2008-12-26,872.7999877929688,109.19999694824219,225.91000366210938,199.9499969482422,134.77000427246094,163.55999755859375,159.16000366210938,301.6400146484375,241.7899932861328,143.1999969482422,75.30999755859375,367.7699890136719
2008-12-29,869.4199829101562,108.77999877929688,224.69000244140625,197.47999572753906,131.99000549316406,161.67999267578125,157.58999633789062,300.0,241.22999572753906,143.08999633789062,71.43000030517578,374.739990234375
2008-12-30,890.6400146484375,110.06999969482422,229.86000061035156,203.0800018310547,135.63999938964844,166.8000030517578,164.08999633789062,307.2099914550781,244.6300048828125,145.4199981689453,74.44000244140625,381.489990234375
2008-12-31,903.25,111.69999694824219,231.80999755859375,207.2100067138672,137.58999633789062,169.41000366210938,168.7899932861328,309.4100036621094,246.66000366210938,147.92999267578125,77.97000122070312,386.3500061035156
2009-01-02,931.7999877929688,114.93000030517578,241.74000549316406,215.8300018310547,142.94000244140625,177.3300018310547,171.36000061035156,316.2200012207031,250.97999572753906,151.2899932861328,76.02999877929688,403.1199951171875
2009-01-05,927.4500122070312,110.44000244140625,241.94000244140625,214.6999969482422,142.92999267578125,177.3699951171875,167.14999389648438,313.29998779296875,250.3699951171875,152.3800048828125,74.25,408.6099853515625
2009-01-06,934.7000122070312,109.95999908447266,249.27000427246094,218.0500030517578,145.61000061035156,180.55999755859375,170.38999938964844,308.760009765625,247.75999450683594,151.16000366210938,78.55000305175781,410.6499938964844
2009-01-07,906.6500244140625,107.2699966430664,240.10000610351562,209.69000244140625,143.24000549316406,174.2100067138672,161.63999938964844,305.7900085449219,244.92999267578125,148.63999938964844,75.12999725341797,394.8599853515625
2009-01-08,909.72998046875,108.33000183105469,242.17999267578125,210.52000427246094,144.42999267578125,174.77999877929688,161.30999755859375,307.4800109863281,241.86000061035156,149.1999969482422,74.4800033569336,399.44000244140625
2009-01-09,890.3499755859375,106.58999633789062,236.1300048828125,207.0800018310547,141.22999572753906,169.83999633789062,155.7899932861328,304.7099914550781,238.75999450683594,147.77000427246094,70.58000183105469,387.239990234375
2009-01-12,870.260009765625,104.08999633789062,232.7899932861328,202.3800048828125,136.17999267578125,165.5800018310547,146.89999389648438,300.8800048828125,237.63999938964844,147.99000549316406,66.02999877929688,375.3500061035156
2009-01-13,871.7899780273438,104.01000213623047,232.3000030517578,197.6699981689453,136.27000427246094,163.42999267578125,148.8800048828125,303.3500061035156,239.4600067138672,145.00999450683594,68.0199966430664,383.4200134277344
2009-01-14,842.6199951171875,101.2300033569336,224.1199951171875,190.5,130.92999267578125,157.32000732421875,140.39999389648438,298.75,234.02000427246094,143.1199951171875,64.5,366.9599914550781
2009-01-15,843.739990234375,100.1500015258789,226.27000427246094,191.11000061035156,134.6699981689453,160.5399932861328,133.27999877929688,300.8800048828125,234.80999755859375,144.02000427246094,66.69000244140625,370.9800109863281
2009-01-16,850.1199951171875,100.54000091552734,228.61000061035156,193.27000427246094,136.50999450683594,162.8000030517578,130.10000610351562,303.9599914550781,237.5800018310547,146.97999572753906,69.3499984741211,375.239990234375
2009-01-20,805.219970703125,99.48999786376953,216.3800048828125,183.7100067138672,128.8800048828125,152.5399932861328,108.33000183105469,296.2099914550781,233.9600067138672,144.16000366210938,60.880001068115234,358.19000244140625
2009-01-21,840.239990234375,102.88999938964844,228.14999389648438,188.30999755859375,133.41000366210938,157.6699981689453,124.16000366210938,302.8299865722656,234.7899932861328,146.1300048828125,67.69999694824219,379.1300048828125
2009-01-22,827.5,101.76000213623047,222.83999633789062,187.9600067138672,131.4499969482422,155.64999389648438,116.9000015258789,303.57000732421875,234.5,146.02999877929688,63.5099983215332,370.2200012207031
2009-01-23,831.9500122070312,103.69000244140625,226.4600067138672,181.82000732421875,133.60000610351562,154.7899932861328,120.91000366210938,303.8500061035156,232.39999389648438,146.44000244140625,65.27999877929688,378.3800048828125
2009-01-26,836.5700073242188,105.98999786376953,228.77999877929688,183.83999633789062,131.64999389648438,156.07000732421875,118.41000366210938,303.1300048828125,234.11000061035156,149.88999938964844,64.61000061035156,384.0199890136719
2009-01-27,845.7100219726562,102.8499984741211,231.44000244140625,187.66000366210938,132.49000549316406,155.9600067138672,122.83999633789062,309.05999755859375,235.08999633789062,150.41000366210938,65.41000366210938,384.82000732421875
2009-01-28,874.0900268554688,104.2300033569336,239.11000061035156,192.92999267578125,136.38999938964844,162.4600067138672,138.77000427246094,312.8999938964844,237.55999755859375,151.47000122070312,71.43000030517578,393.6300048828125
2009-01-29,845.1400146484375,100.30999755859375,231.36000061035156,185.58999633789062,132.49000549316406,155.9600067138672,127.12000274658203,309.0899963378906,235.32000732421875,150.2899932861328,65.48999786376953,378.8500061035156
2009-01-30,825.8800048828125,99.3499984741211,224.67999267578125,180.99000549316406,127.62999725341797,151.3800048828125,123.9800033569336,305.4100036621094,227.75999450683594,146.7100067138672,63.220001220703125,374.1400146484375
2009-02-02,825.4400024414062,101.36000061035156,228.00999450683594,176.44000244140625,125.68000030517578,150.69000244140625,124.20999908447266,308.29998779296875,226.33999633789062,147.4600067138672,63.86000061035156,370.6099853515625
2009-02-03,838.510009765625,103.18000030517578,232.16000366210938,180.02999877929688,128.2100067138672,155.0,121.08000183105469,315.82000732421875,231.41000366210938,148.75999450683594,63.22999954223633,377.5400085449219
2009-02-04,832.22998046875,100.23999786376953,233.17999267578125,179.30999755859375,130.16000366210938,151.08999633789062,119.87999725341797,312.8800048828125,225.3699951171875,149.9199981689453,62.43000030517578,378.75
2009-02-05,845.8499755859375,101.8499984741211,238.2100067138672,181.0,133.52000427246094,154.13999938964844,121.51000213623047,315.75,228.67999267578125,150.74000549316406,60.70000076293945,388.79998779296875
2009-02-06,868.5999755859375,104.69999694824219,246.36000061035156,184.97000122070312,137.22000122070312,158.83999633789062,131.38999938964844,318.6499938964844,232.47999572753906,152.2100067138672,65.23999786376953,394.5799865722656
2009-02-09,869.8900146484375,103.93000030517578,247.10000610351562,189.7100067138672,136.69000244140625,158.16000366210938,133.1300048828125,317.7300109863281,229.4499969482422,150.67999267578125,66.0,395.05999755859375
2009-02-10,827.1599731445312,98.94999694824219,236.3000030517578,179.52000427246094,130.5800018310547,150.6999969482422,118.63999938964844,307.30999755859375,222.02000427246094,146.17999267578125,59.459999084472656,376.4200134277344
2009-02-11,833.739990234375,98.7300033569336,237.57000732421875,180.77000427246094,130.74000549316406,151.47000122070312,124.80999755859375,310.8599853515625,223.47000122070312,145.36000061035156,60.91999816894531,371.6199951171875
2009-02-12,835.1900024414062,98.51000213623047,238.9600067138672,178.77999877929688,132.22999572753906,151.92999267578125,123.16999816894531,313.9100036621094,226.22999572753906,144.02000427246094,59.720001220703125,371.8699951171875
2009-02-13,826.8400268554688,98.4000015258789,238.47999572753906,178.47999572753906,130.22999572753906,149.63999938964844,117.9800033569336,311.010009765625,223.5800018310547,143.6199951171875,55.470001220703125,371.30999755859375
2009-02-17,789.1699829101562,94.20999908447266,227.66000366210938,169.9600067138672,124.1500015258789,143.63999938964844,106.38999938964844,304.7200012207031,219.6699981689453,136.5800018310547,51.400001525878906,347.8699951171875
2009-02-18,788.4199829101562,93.2300033569336,228.61000061035156,169.3300018310547,123.88999938964844,142.52999877929688,106.19000244140625,304.4800109863281,221.24000549316406,134.82000732421875,52.59000015258789,347.239990234375
2009-02-19,778.9400024414062,94.16999816894531,221.08999633789062,165.35000610351562,122.83000183105469,141.57000732421875,100.66999816894531,303.8699951171875,223.5500030517578,135.67999267578125,50.02000045776367,347.8900146484375
2009-02-20,770.0499877929688,96.08000183105469,221.44000244140625,161.9199981689453,123.31999969482422,140.3699951171875,99.19000244140625,300.489990234375,220.3000030517578,132.16000366210938,53.40999984741211,339.3500061035156
2009-02-23,743.3300170898438,92.81999969482422,211.61000061035156,154.35000610351562,115.62000274658203,136.72000122070312,96.18000030517578,292.8800048828125,214.97000122070312,128.9199981689453,49.08000183105469,325.5899963378906
2009-02-24,773.1400146484375,95.61000061035156,218.89999389648438,159.4199981689453,119.7699966430664,143.27999877929688,107.56999969482422,298.6099853515625,219.00999450683594,133.44000244140625,53.43000030517578,340.8599853515625
2009-02-25,764.9000244140625,96.56999969482422,218.57000732421875,154.85000610351562,117.83000183105469,141.61000061035156,107.06999969482422,292.6600036621094,217.0399932861328,131.85000610351562,52.18000030517578,338.4100036621094
2009-02-26,752.8300170898438,97.33000183105469,215.72999572753906,152.61000061035156,117.55999755859375,138.47999572753906,109.22000122070312,277.75,211.97000122070312,129.6199951171875,49.25,337.6700134277344
2009-02-27,735.0900268554688,96.52999877929688,215.00999450683594,148.49000549316406,116.33999633789062,138.22000122070312,101.1500015258789,266.19000244140625,211.27000427246094,127.70999908447266,48.58000183105469,327.5400085449219
2009-03-02,700.8200073242188,93.16999816894531,208.08999633789062,138.52999877929688,108.33000183105469,132.3300018310547,94.23999786376953,255.08999633789062,205.74000549316406,122.93000030517578,44.7400016784668,306.5299987792969
2009-03-03,696.3300170898438,91.80000305175781,208.6300048828125,136.6300048828125,109.0,130.82000732421875,92.76000213623047,254.5399932861328,204.13999938964844,118.52999877929688,45.33000183105469,307.32000732421875
2009-03-04,712.8699951171875,94.02999877929688,214.22000122070312,140.11000061035156,113.18000030517578,134.5,92.05999755859375,261.1499938964844,207.3800048828125,120.75,46.27000045776367,320.010009765625
2009-03-05,682.5499877929688,92.19999694824219,206.64999389648438,133.63999938964844,108.93000030517578,128.25,82.91000366210938,252.83999633789062,202.07000732421875,116.36000061035156,43.130001068115234,304.80999755859375
2009-03-06,683.3800048828125,91.44000244140625,204.7100067138672,133.55999755859375,110.01000213623047,127.30000305175781,81.73999786376953,255.57000732421875,203.4499969482422,116.69999694824219,42.95000076293945,309.3500061035156
2009-03-09,676.530029296875,88.0999984741211,199.6199951171875,132.8300018310547,108.81999969482422,125.72000122070312,83.7699966430664,253.27000427246094,199.8000030517578,113.80999755859375,44.41999816894531,310.9200134277344
2009-03-10,719.5999755859375,93.51000213623047,214.42999267578125,144.1199951171875,116.2699966430664,134.8699951171875,96.81999969482422,262.8900146484375,204.75,116.5199966430664,51.27000045776367,327.1499938964844
2009-03-11,721.3599853515625,94.19000244140625,218.9600067138672,144.6999969482422,119.01000213623047,135.9600067138672,99.13999938964844,257.55999755859375,203.75,115.88999938964844,49.75,323.2900085449219
2009-03-12,750.739990234375,97.73999786376953,224.9499969482422,150.88999938964844,121.97000122070312,141.52999877929688,109.06999969482422,270.8900146484375,209.08999633789062,117.5999984741211,53.77000045776367,332.4800109863281
2009-03-13,756.5499877929688,98.16000366210938,224.6999969482422,150.11000061035156,122.9800033569336,142.67999267578125,109.41000366210938,279.8699951171875,212.74000549316406,119.2300033569336,52.150001525878906,330.0899963378906
2009-03-16,753.8900146484375,97.91000366210938,220.83999633789062,152.13999938964844,124.5999984741211,140.0800018310547,107.38999938964844,276.4599914550781,214.60000610351562,122.29000091552734,47.61000061035156,332.760009765625
2009-03-17,778.1199951171875,101.91000366210938,229.42999267578125,156.07000732421875,125.05999755859375,146.35000610351562,114.44999694824219,281.3399963378906,218.3300018310547,124.55999755859375,51.59000015258789,344.29998779296875
2009-03-18,794.3499755859375,104.05000305175781,232.6199951171875,158.5800018310547,128.67999267578125,151.0500030517578,126.01000213623047,281.3599853515625,217.1999969482422,128.22000122070312,54.220001220703125,347.2099914550781
2009-03-19,784.0399780273438,103.25,233.6199951171875,157.6999969482422,130.4199981689453,149.24000549316406,115.87999725341797,274.3299865722656,214.3300018310547,129.77999877929688,51.040000915527344,351.94000244140625
2009-03-20,768.5399780273438,101.52999877929688,229.7899932861328,152.52000427246094,127.93000030517578,146.0399932861328,109.73999786376953,274.8500061035156,214.55999755859375,128.9600067138672,46.68000030517578,339.1099853515625
2009-03-23,822.9199829101562,107.37000274658203,244.4499969482422,164.14999389648438,135.57000732421875,156.67999267578125,129.2100067138672,285.510009765625,222.64999389648438,134.14999389648438,54.90999984741211,365.54998779296875
2009-03-24,806.1199951171875,105.30000305175781,240.1300048828125,162.9499969482422,135.0800018310547,154.27000427246094,120.77999877929688,280.6400146484375,221.57000732421875,131.13999938964844,50.04999923706055,357.6400146484375
2009-03-25,813.8800048828125,104.80000305175781,240.4600067138672,163.6699981689453,136.5500030517578,155.9499969482422,126.2699966430664,282.4599914550781,224.1699981689453,130.82000732421875,50.959999084472656,359.4200134277344
2009-03-26,832.8599853515625,105.91000366210938,250.0800018310547,171.9499969482422,141.9499969482422,162.1699981689453,127.56999969482422,286.2799987792969,226.22999572753906,132.86000061035156,52.31999969482422,362.70001220703125
2009-03-27,815.9400024414062,105.30000305175781,243.25999450683594,168.47999572753906,138.6999969482422,158.8300018310547,123.12000274658203,283.5400085449219,224.1699981689453,130.85000610351562,49.2599983215332,352.9800109863281
2009-03-30,787.530029296875,102.11000061035156,236.25,160.3800048828125,132.6699981689453,153.52999877929688,111.5199966430664,281.6400146484375,219.25,128.25999450683594,45.619998931884766,341.3500061035156
2009-03-31,797.8699951171875,102.23999786376953,240.99000549316406,162.10000610351562,133.7100067138672,154.82000732421875,119.01000213623047,283.0400085449219,218.77000427246094,130.38999938964844,49.58000183105469,339.67999267578125
2009-04-01,811.0800170898438,105.7300033569336,246.4600067138672,164.1199951171875,137.33999633789062,157.99000549316406,122.08999633789062,282.239990234375,222.47000122070312,130.69000244140625,48.849998474121094,346.3999938964844
2009-04-02,834.3800048828125,108.87000274658203,254.25999450683594,173.19000244140625,141.55999755859375,166.25999450683594,125.6500015258789,282.6400146484375,226.66000366210938,132.25999450683594,52.68000030517578,358.30999755859375
2009-04-03,842.5,110.13999938964844,257.6600036621094,174.39999389648438,143.64999389648438,168.8699951171875,130.9499969482422,278.1199951171875,226.35000610351562,133.05999755859375,57.709999084472656,363.4800109863281
2009-04-06,835.47998046875,109.91000366210938,254.94000244140625,175.55999755859375,140.5800018310547,166.80999755859375,127.11000061035156,279.7799987792969,226.32000732421875,131.5,57.040000915527344,357.3999938964844
2009-04-07,815.5499877929688,105.87000274658203,248.07000732421875,169.82000732421875,136.25999450683594,161.63999938964844,122.98999786376953,277.6000061035156,223.0,130.80999755859375,51.529998779296875,347.5899963378906
2009-04-08,825.1599731445312,105.19999694824219,252.3699951171875,170.97000122070312,138.0800018310547,166.1999969482422,124.05000305175781,279.8900146484375,224.99000549316406,132.5500030517578,52.779998779296875,351.32000732421875
2009-04-09,856.5599975585938,107.62999725341797,260.5299987792969,179.86000061035156,144.57000732421875,173.24000549316406,143.2899932861328,281.6000061035156,224.94000244140625,132.52000427246094,60.310001373291016,359.20001220703125
2009-04-13,858.72998046875,106.79000091552734,259.1300048828125,180.50999450683594,146.02000427246094,172.47999572753906,150.17999267578125,282.5400085449219,223.8800048828125,130.66000366210938,60.779998779296875,354.6499938964844
2009-04-14,841.5,104.16999816894531,256.8299865722656,177.38999938964844,142.89999389648438,168.63999938964844,138.64999389648438,281.79998779296875,220.89999389648438,128.8800048828125,55.25,352.5299987792969
2009-04-15,852.0599975585938,104.55000305175781,251.7899932861328,178.00999450683594,143.9199981689453,166.80999755859375,140.6300048828125,280.5899963378906,222.97000122070312,129.67999267578125,57.5099983215332,349.260009765625
2009-04-16,865.2999877929688,106.5999984741211,263.29998779296875,185.49000549316406,146.72999572753906,175.39999389648438,147.27999877929688,284.5299987792969,227.32000732421875,131.0,62.959999084472656,354.1400146484375
2009-04-17,869.5999755859375,106.44999694824219,262.6700134277344,185.85000610351562,147.0800018310547,177.60000610351562,149.17999267578125,287.260009765625,227.9199981689453,131.17999267578125,64.08999633789062,356.07000732421875
2009-04-20,832.3900146484375,103.41000366210938,254.38999938964844,176.64999389648438,139.4199981689453,169.77999877929688,132.14999389648438,281.69000244140625,223.9499969482422,129.39999389648438,56.810001373291016,340.489990234375
2009-04-21,850.0800170898438,104.08000183105469,259.5199890136719,181.2899932861328,143.2100067138672,173.7100067138672,142.97000122070312,279.29998779296875,224.8699951171875,130.0399932861328,63.130001068115234,347.7799987792969
2009-04-22,843.5499877929688,104.81999969482422,260.05999755859375,183.36000061035156,144.33999633789062,175.2100067138672,137.50999450683594,275.54998779296875,221.8000030517578,128.44000244140625,59.849998474121094,342.8999938964844
2009-04-23,851.9199829101562,104.47000122070312,261.20001220703125,185.92999267578125,143.94000244140625,175.35000610351562,143.69000244140625,276.07000732421875,221.39999389648438,128.88999938964844,63.439998626708984,349.1300048828125
2009-04-24,866.22998046875,103.9000015258789,267.79998779296875,189.22999572753906,150.2899932861328,180.02999877929688,147.2100067138672,276.6300048828125,221.63999938964844,128.50999450683594,67.05000305175781,358.3699951171875
2009-04-27,857.510009765625,103.66000366210938,265.42999267578125,186.49000549316406,147.27999877929688,176.77999877929688,142.52999877929688,279.1499938964844,221.88999938964844,129.61000061035156,62.209999084472656,351.9599914550781
2009-04-28,855.1599731445312,104.9000015258789,263.9100036621094,184.27999877929688,145.7100067138672,177.19000244140625,139.9199981689453,279.489990234375,222.7899932861328,130.08999633789062,63.150001525878906,353.79998779296875
2009-04-29,873.6400146484375,104.33999633789062,269.1099853515625,189.5800018310547,149.39999389648438,181.17999267578125,146.5800018310547,281.19000244140625,226.17999267578125,131.2899932861328,65.87999725341797,363.5899963378906
2009-04-30,872.8099975585938,104.5199966430664,270.010009765625,190.8300018310547,153.88999938964844,183.50999450683594,145.39999389648438,280.5299987792969,225.41000366210938,130.94000244140625,66.81999969482422,356.0299987792969
2009-05-01,877.52001953125,106.0,271.57000732421875,193.80999755859375,155.72000122070312,182.3000030517578,142.9600067138672,280.1600036621094,226.44000244140625,134.4199981689453,63.900001525878906,366.3500061035156
2009-05-04,907.239990234375,108.36000061035156,276.8299865722656,199.1300048828125,163.0399932861328,188.47000122070312,157.44000244140625,285.70001220703125,229.91000366210938,136.4199981689453,69.56999969482422,377.6600036621094
2009-05-05,903.7999877929688,108.51000213623047,275.6199951171875,199.4499969482422,162.10000610351562,188.5500030517578,155.52000427246094,287.9800109863281,228.33999633789062,136.07000732421875,67.01000213623047,372.69000244140625
2009-05-06,919.530029296875,108.95999908447266,275.67999267578125,202.89999389648438,162.5800018310547,190.2100067138672,168.13999938964844,286.1600036621094,229.63999938964844,135.63999938964844,69.91000366210938,386.1400146484375
2009-05-07,907.3900146484375,105.1500015258789,266.95001220703125,199.7899932861328,157.27000427246094,186.7899932861328,162.33999633789062,293.2200012207031,230.66000366210938,136.42999267578125,65.33999633789062,382.19000244140625
2009-05-08,929.22998046875,104.70999908447266,266.8500061035156,206.44000244140625,161.50999450683594,188.66000366210938,175.83999633789062,295.739990234375,232.4600067138672,138.4600067138672,70.37000274658203,398.0400085449219
2009-05-11,909.239990234375,105.19999694824219,269.07000732421875,201.6300048828125,158.55999755859375,186.4499969482422,166.72000122070312,293.0400085449219,231.5399932861328,137.61000061035156,67.5999984741211,386.0299987792969
2009-05-12,908.3499755859375,106.18000030517578,265.30999755859375,198.35000610351562,160.02000427246094,180.6199951171875,160.86000061035156,296.3999938964844,233.97999572753906,138.41000366210938,66.26000213623047,389.75
